Sentiment,Time,Text
negative,3/8/20,i love hot cocoa and hot chocolate and have tried many different brands ghiradelli is by far the worst that i have ever tasted i honestly don t have any idea how they ever became famous for their hot cocoa this cocoa has an awful stale taste and you can tell that it is made of cheap ingredients it even tastes worse than the much lower cost brands like swiss miss and nestle if you want a real hot chocolate look up marie belle it is thick and rich not weirdly processed garbage like ghiradelli
negative,15/4/19,not really sure what i expected but since i like ghirardelli chocolate and i like hot chocolate and hot mochas from coffee shops i thought i d like this product unfortunately despite following the directions and making this in milk it s not as rich and satifying as i hoped i hate to say it but i think swiss miss mixed instant coffee tastes better than this that s unfortunate because this is a four pack of cannisters and i m only half way through the first one
negative,9/3/18,i only use c h bakers sugar for all my baking needs and i go through it fast with a lot of baking i looked on amazon to see if i could purchase it in a case for ease and cost savings at the grocery store one lb carton costs less than so to get three of them it would cost or less here on amazon it is plus shipping that totals for a product yep that s almost times more expensive than if i just purchase it at the local grocery store i love amazon and was really shocked to see this price this is a definite no thanks i know better than to purchase this item here
negative,18/5/18,too soft i just used this sugar to bake one of the layers for a firm pound cake like layer cake intended for decoration wilton butter cake recipe this is a pretty hardy cake and can stand up to changes in temperature etc and still turn out well i had already baked several of the layers with regular granulated sugar before i ran out and decided to use some of this baking sugar be forewarned this sugar makes cakes far too tender the layer literally fell apart coming out of the pan and it was well cooled and in a pan liberally covered in cake release even when i was mixing the batter it for some reason stuck to my stainless bowl and was impossible to scrape entirely out i m sure this is good for meringues and such but i would never attempt to use it again for a cake or even cookies you would never get them out of or off the pan
negative,9/3/18,the seeds are fresh the shells are hard and the seeds are jumbo sized the taste is good but the over powering amount of salt ruins the experience the ranch flavor would be much tastier if the salt used were lessened then again without the overwhelming amount of salt david might have to use a bit more of the flavor for which you are actually paying by the way i don t often find items too salty but this borders on the ridiculous i am going to i wholeheartedly endorse the jumbo size seeds as they are much more enjoyable than the puny regular sized sunflower seeds by david i will be buying another brand of sunflower seeds in the future hoping that it will not have the amount of salt the david s have update i finished all but a little of the case of david buffalo ranch flavored seeds and bought a case of the jumbo brand ranch flavored sunflower seeds i compared them back to back the jumbo brand is far less salty and flavorful compared to david s it will be interesting how i will find the jumbo brand to be after eating them for awhile right now they seem a bit under flavored still that is preferable to david s overuse of salt
negative,27/2/18,the product is a good value for the amount you get however it is way too salty the product is very dry and firm i think this would be good if they cut the salt content in half
negative,20/2/18,i m really disappointed with the changes in quality it s not even the same product that we used to love a couple of years ago the product was consistently fantastic but now the taste quality of the meat and freshness are hit or miss and recently it s all been a miss
negative,22/3/18,i read the reviews and thought i like salt i thought the saltiness was on the exterior of the jerky there is very little salt taste on the outside of the jerky but the saltiness comes out with every chew the strips are about the size of a chopstick or a very thin pencil ounces for is way too expensive there is very little beef flavor but too be fair it is probably covered up by the salt these taste very similar to the chopped and formed cheap jerky at the convenience mart that you swear you will never buy again but much more salty the amount of salt made my tongue numb if you want good jerky keep looking jack link s smokehouse beef jerky strips wood smoked count jar
negative,12/3/18,the jack link s jerky strips were verrrryyyy skinny some were only about inch wide and counted as one strip if i had known this i would not have ordered the beef jerky strips tasty but totally not worth the money
negative,9/2/18,too salty enough said i order the wood smoked count jar remember the price is for only one jar not two
negative,7/12/17,i like almost everything about this jerky the toughness and chewiness but it is just too salty if you nibble it you may enjoy it but that is not how i eat also it is not good for my health to eat something this salty i have run into too many of salty beef jerky patches recently this review is for the wood smoked but if other flavors contains the same amount of salt per serving they will be just as salty why everything is either too fatty sweet or salty are they trying to get us addicted
negative,24/5/19,i buy jerky all the time always willing to try something new i ve even made my own at home i agree with the review that called these salt sticks they are way too salty for my taste also being a jerky eater for years i eat it because i like the toughness and chewiness of jerk but the tube i got was nearly un chewable i have bit into some hard jerky in my time but jeez louise these were literally like chewing leather many of the strips would not yield to my super powered bite
negative,9/3/18,this is a good name and a good value the texture and size of the jerky is fine but be prepared for the salt it ruined it for me
negative,18/5/18,wow the hickory smoked jerkey sticks were incredibly salty i could not even eat half of the stick i have had different people try them and they had the same problem they are so terrible it tastes like you are dumping salt into your mouth avoid these at all costs
negative,23/3/18,first time ordering this jerky from amazon and i highly recommend to everyone do not buy it it is harder than a rock i have bought it from other sellers not amazon and it is much better the experation date is not for another year but you cannot even bite it or chew it horrible i think its the worst jerky i have ever bought
negative,8/9/20,i don t eat beef jerky and i wanted to buy some for a christmas gift i read all of the reviews at amazon com and decided that jack links would be the best purchase it came nicely packaged but there is liquid in the packaging a lot of it if you turn the packaging upside down the movement of the liquid is obvious so now i have to pay to return soupy beef jerky and buy a different type three days since my original review amazon cannot accept returns of food items so it kindly replaced the beef jerky the replacement also has liquid in it it s not fat but a liquid as described above this time i m asking for a refund
negative,23/2/18,i buy jack links peppered jerky every month i tried these as this was the first time seeing them don t waste your money they are so tough even the kids would not eat them they do not taste anything like the other peppered jerkys stick with the oz or the oz sticks they are moist and not so much grizzle
negative,18/7/20,this is the worst jerky i have ever tasted it is not edible i actually gave it to my dog and he spit it out i kid you not don t buy this product unless you are a bar owner and want your customers to guzzle beers to put out the salty fire that is created when you eat a small bite of this crap i deserve a refund for buying this dog food oh excuse me i forgot even my dog won t eat it
negative,14/6/18,i did not realize when i decided to purchase these that they were boxed and because of that i found them stale and hard i had previously purchased these at a local store who packaged them in plastic and they were soft and fresh sorry that i could not give these a better review
negative,2/11/18,i haven t had a cat yet that liked this one it s just a little too interesting for them i think it smells nasty but i think it s just the taste that really gets them my current cat just won t touch it he might eat a couple of bites if he s really hungry but i always wind up throwing it out this one is ground so if your cat likes pieces don t try this one
negative,14/10/18,this says pack so i assumed like other purchases that i made that it was boxes each with packs big mistake you only get four little pouches who would pay over for a little squirt of applesauce don t make the same mistake buy elsewhere
negative,6/4/20,i honestly have to say that i just won t buy this variety it looks bad smells bad and i m sure tastes bad because my cat won t touch it no way no how won t even look at it my other cat was the same way with this one it just looks like a huge ground up mess of leftovers they had at a fish market i m sure some cats must like it because it s still being made but there s other things out there much much better than this one
negative,9/3/18,instead of a black graduation cap a top hat was sent instead not great for a graduation gift also i think any buyer should be aware that by godiva pack they mean pieces of candy very confusing description especially when you consider that the picture shows at least pieces of candy definitely not worth the price
negative,18/5/18,many people are buying this food believing it is safer because it is made in new zealand it is now made in the us by performance pet products i have been feeding this food to my cats since the recall horror of and prior to the change it was excellent food and i was thrilled with it since ziwipeak has been switched to canning in the us it has been a nightmare several times in the last year i have opened the food to find it is a green or blue colour i had to return those cans because it made both my cats vomit and have loose stools also recently i have found large sharp bone pieces are present and very large strange chunks of greyish pink material that looks like connective tissue i ve contacted the us distributor twice but they have never replied a batch i got this month with an expiry date of has caused severe vomiting and shedding with both cats who were previously healthy
negative,7/3/18,my cats absolutely would not eat this food so it was a waste of money it is just sitting in our cabinets i will donate it to a shelter
negative,24/1/19,in christmas i first ordered clayton fruit cakes they where great nice big cherries and other fruits and nuts these were overloaded with the good stuff that makes a fruit cake really great so i re ordered in christmas of what a disappointment i ordered one pound cakes when my order arrived i was so excited yes i like fruit cake only too be very disappointed not only where the cakes void of very much fruit unless you want too count the raisons as fruit i will not be ordering clayton fruit cakes next year i can get the same results from a hostess fruit cake and only spend instead of close to dollars for the clayton cakes
negative,27/2/19,claxton dark fruitcake has been a holiday tradition in our family since the mid s i ordered it directly from the company this year and when i served it at thanksgiving my guests and i thought i must have been fooled by a counterfeit website just claiming to sell claxton fruitcakes it was at best fruits and nuts and consisted of a gummy light colored cake i emailed the company and expressed my disappointment after several emails back and forth and after today talking to one of the owners they assured me that it was the original dark recipe in reading the ingredients i noticed that corn syrup sugar and high fructose corn syrup were listed after flour which was the th ingredient at the very end were listed molasses spices and artificial food dyes high fructose corn syrup wasn t widely available until the mid s to mid s so i m not sure how it was one of the original ingredients all of the people i talked to seemed to have the attitude that i was so stupid that i couldn t possibly be observing what i had correctly although they offered to send replacements if i returned it at my own expense they told me that what i would receive would be identical to what i have one of the owners informed me that they had received zero complaints this year i am grieving the loss of an almost year tradition but the other cakes are now in the trash
negative,19/4/20,aweful they arrived immediately and still were as hard as cement the bags supposed re sealable zipper didn t re seal once and maybe the large amount had something to do with it but again i cannot believe how stale and terrible the candy inside was
negative,17/4/20,get this type of sugar any other way than through ordering it because the shipping is insane the sugar is fine but for the price of the shipping it was not worth it
negative,3/4/20,i bought this thing after a recommendation from a pet store rep my dog hardly touched the stuff and then i looked at the ingredients one of the first things on it was corn a grain known to because allergies in dogs as a matter of fact corn might be the most allergy prone food amongst dogs not to mention thanks to our friends at monsanto it is almost always genetically modified gmo or a franken food unless it s organic real premium dog foods brag that they ve no corn right at the top of the list of ingredients is chicken by products another no no among real premium dog foods this means all the waste that it is usually thrown out from the chicken since it s not real meat cheap dog foods put this in their food simply because it s cheap but it s not real meat a little further down you will notice bha an artificial preservative which again real premium dog foods do not have in short biljac is a joke it is basically insanely overpriced alpo with no organic ingredients whatsoever and uses all the shortcuts filler and chemistry that the cheapest dog foods on the market use don t be fooled by the old fashioned appeal of the company s years in business there is nothing but modern chemistry in the bag and all the folksy appeal will not make up for cheap lousy ingredients calling this stuff premium dog food would be like calling a kia a mercedes for nearly the same price as this overpriced alpo one could buy organic dog food free of preservatives corn and cheap by products
negative,7/8/19,i am celiac and have been keeping a strictly gluten free diet for over six years and was excited to learn about this product after eating it the taste and texture was not bad i became sick in the way that i always do when ingesting gluten nana s also makes non gluten products and clearly are not careful about cross contamination if you are concerned about ingesting gluten or keeping a strictly celiac diet i strongly recommend you avoid this product i also think that the company should not deceive their customers many who suffer from celiac disease and should more clearly label their product as it is a danger to the health of many who would be inclined to buy this product
negative,9/3/18,the flavor is decent berry vanilla but i just can t handle the texture it s like a mouthful of sawdust that just disintegrates when you bite into it i ve been gluten free for about years and there are much better products out there my kids won t even eat these
negative,18/5/18,like other reviewers i rarely eat cookies because i have an anaphylactic response to wheat gluten therefore i generally love any cookies i m not allergic to these are an exception the taste is mild and fleeting the texture is like sand and leaves a dry feeling in your mouth the only purpose these cookies are good for is dieting because they are simply inedible blah
negative,27/1/19,i love the other nana s cookie bars and cookies so i thought i d give these a try even though they are no gluten and made with rice flour instead of wheat flour they look nice but the texture is a bit strange it s kind of like eating really fine sand and they are too dry and crumble at the slightest touch they don t taste bad which is a plus but i won t be buying these again
negative,10/11/19,these are so gross i can t believe i wasted my money on them they gave me an immediate migraine from the overwhelming artificial smelling fragrance i am not that picky an eater and i generally love any gf cookie just b c i am so grateful they exist but omg i immediately spit this out and rinsed out my mouth even my snack loving toddler didn t like these eating them that is she did have a great time massaging it into a fine powder which takes almost no effort at all what a mess and what a waste of money
negative,8/11/19,we have a gluten free household of no one in our family likes these my children are begging me to throw the box away i think they are afraid i ll sneak one in their lunchbox the cookie crumbles leaving a dry mess of rice flour and hardish chewy fruity bits in your mouth have a glass of water nearby if you try these i hate to leave a bad review but there are way better gluten free options out there i won t throw the box away i ll pass it on to another gluten free family i know and let them form their own opinion
negative,25/10/21,i was disappointed in the unpleasant flavor and dry texture of nana s chocolate munch cookie bars to me there was an odd artificial almost chemical like after taste in them that cocoa powder can t even cover up i threw away the entire box after tasting the first bar
negative,8/5/20,tastes like dry brownie w invisible pieces of puffed rice which get stuck in your teeth come on we can do better than this for cookie bars
negative,28/9/18,it s crunchy i m now love the smoother nana s like nana s no gluten lemon cookie ounce cookies pack of or nana s no gluten chocolate cookie ounces pack of you get the idea i hope i don t have coffee or chocolate anymore if you don t have a problem great but i found out i do
negative,29/7/19,this product is definitely not as good as some other gluten free cookies try pamela s
negative,9/3/18,i know what you re probably thinking they re vegan they re gluten free they re a dream come true the taste of these bars is very banana y but i doubt you ll be able to ignor the texture long enough to enjoy that the texture is akin to eating a handful of dirt i m no dirt eating pro but when i was trying to chew that s all i kept thinking please if you re thinking about trying these go down to your local natural foods market and pick up a box there first while you re at it you may want to get some of your favorite soymilk and lots of it ps if you re in the market for a yummy vegan bar try the betty lous brand the strawberry is super good
negative,18/5/18,i bought a box waist d my but people love me that i could give them this after having a bough of having to rush to bathroom i re read the posts and looked at ingredients closer gluten free whole grain dextrins if you don t have a problem great if you do you may end up re reading the s later i like the idea of bites had them before going to try out pamela s i love the nana s cookies but it s very hard not to eat the whole cookie the nana s no gluten lemon cookie ounce cookies pack of nana s no gluten ginger cookie ounce packages pack of it s two servings plus the texture is soooo smooth it go s down very easy i don t have coffee or chocolate anymore have green tea decaf need to go to the nana s banana bars modify or delete my post only bites i hope pamela s ginger works out for me i do love this too lundberg eco farmed honey nut rice cake ounce units pack of lundberg eco farmed buttery caramel rice cake ounce units pack of lundberg eco farmed brown rice cake salt free ounce units pack of
negative,17/5/20,be careful even though this is listed under gluten free section it is not gluten free
negative,26/3/20,after eating this product i had a stomach ache followed by hours on the toilet those of you with a gluten intolerance and celiac disease know exactly what those symptoms mean somehow this product is contaminated with gluten it is not gluten free please spare yourself the pain and suffering these cookies are not worth it for those of you who are tempted to continue eating this product even after you have been informed that it is not gluten free please keep these facts in mind if you eat gluten it damages your intestinal lining if you keep on eating gluten the damage to your intestines will get worse and so will your symptoms if you further continue to eat gluten you will end up in malabsorption increase your risk for intestinal cancer and lead to all sorts of problems including infertility autoimmune disorders oteoporosis in other words cheating on your diet is not worth it don t eat nana s products instead i suggest you buy something like pamela s chunky chocolate cookies they are one of my favorites
negative,24/2/20,i was a bit disappointed in these they crumble very easily and have an unusual texture my son does not like them
negative,3/5/19,i don t think i ve ever eaten anything drier than these cookie bars ever in my life they taste okay but i just can t choke them down even with coffee
negative,27/3/20,this device s lid does not seal i am not sure why it is being sold as anything other than a trashcan did work well for beer as long as it was transferred to a secondary right at the end of fermentation
negative,31/12/20,i m sorry to hear about the difficulty in finding the details about the hill s science diet savory chicken entr eacute e adult cat canned food on our website i checked our website and found that the item hill s science diet savory chicken entr eacute e adult cat canned food is currently only offered by the third party sellers on our website amazon merchants and marketplace sellers are independent third party sellers who offer a variety of new and used merchandise through amazon com when buying from a third party your order is fulfilled directly by the merchant as a result amazon merchants set their own shipping terms in general these charges reflect the handling costs for assembling and packaging each order as well as shipping costs products listed for sale by amazon merchant should be identical to the new items sold by amazon com with any differences noted in the description of the item s condition when you shop with an amazon merchant their merchant s shipping terms will apply to your purchase rates restrictions and methods vary from merchant to merchant and are not set by amazon com for instance while some merchants will ship to international destinations others do not you can always view details of a merchant s rates and policies from the product detail page of an item you re interested in buying and from the order form before you submit your order as amazon com doesn t handle the shipping of amazon merchant items you ll need to contact the specific merchant with any questions you may have before ordering they ll be happy to help answer your questions
negative,13/1/20,my kids love these fruit roll ups and i remember having them as a child so i was delighted when i saw i could buy a large box however when they came we were disappointed the were were very old and hard we only opened one and it broke into pieces because it s a food item you can t return which i think is ridiculous we couldn t even eat them i order lots of stuff from amazon and have had a great experience except for these fruit roll ups don t buy food from amazon the only reason i gave it star is because i had to click on something and they did arrive on time
negative,21/9/20,we have two dogs and after a few weeks of switching to the beneful healthy weight we ve noticed very unpleasant results they whine to go outside much more than they ever have and actually had bowel movements right in front of us if we don t get them outside in time our dogs have gone from needing to go outside a few times a day to or times daily to handle the number of bowel movements they have my theory is this dog food just goes right through the dog and not much of it actually is being utilized by the body which makes me wonder how many nutrients my dogs are actually receiving poor dog food in my opinion and should only be used if your dog needs a laxative i will most likely be going back to purina one
negative,2/12/20,i have noticed that my dog has had more frequent bowel movement than usual he is on a strict schedule for potty break and has been very good on it for the past years until i tried this food now he poops in my apt in front of us because he has to go so bad like the poster above its one hell of a laxative when my very well trained yorkie cannot even hold it in
negative,20/11/19,i bought this dog food because the bag showed pictured of veggies and chunks of meat and with a name like beneful i thought i was purchasing a nutritious brand of dog food my dogs did eat this food but after reading the ingredients i completely regret purchasing it and feel just awful for feeding it to my dogs the first three ingredients are ground yellow corn chicken by product meal and corn gluten meal how disgusting is that the main ingredient is a corn filler one thing my vet told me a while back that i never forgot when you eat corn what comes out of the other end the same thing happens with dogs basically dogs cannot digest corn it is just a filler and causes them to actually eat more to feel full poop out more and retain less nutrients the only meat in beneful at all is a by product its not even a real meat by products are the stuff leftover once all the actual meat is harvested we re talking beaks chicken feet eyeballs even chicken poop i would not recommend this product to anyone for any reason ever it is an absolutely awful dog food i can t believe the pictures of veggies and full chunks of meat on the bag can be allowed to be on the packaging of such a disgusting product it is very misleading and should be considered false advertising i recommend to stay far away from beneful and most purina products when purchasing a dog or cat food the most important thing to consider is the first ingredients just make sure those first three are decent ingredients that you would eat yourself now that i know what to look for i usually buy my pets all natural organic foods such as blue buffalo halo or wellness
negative,2/12/20,i started giving my dog this a couple of weeks ago he really loved a different beneful and so i gave this one a try he loves it and is excited when its time to eat he would barely touch purina little bites i took him out of state to my mom s place and he pooped in the house times i took the blame for not paying enough attention to him however since we ve come back home he s pooped in my apt times in week he never does that i thought that maybe he was being spiteful but i really think he just can t help it the food is one hell of a laxative if that is what you re looking for i m glad i only bought the small bag because i will not be giving this one another try it only gets stars because he likes it and because i m sure he would lose weight if he keeps pooping this much terrible
negative,11/12/19,disappointed the big boxes had a very different flavor than the smaller boxes i am not sure why but not good
negative,20/11/19,this is a really easy way to make terrible iced tea sometimes convenience outweighs taste but not always what this product doesn t tell you before you buy it is that the ingredients are black tea with tea extract hibiscus and citric acid it s not just tea and it doesn t taste like just tea either it tastes like powdered iced tea from a jar it has an overtaste of lemon that s probably the citric acid and that fake tea flavor that comes from powdered iced tea mix i ll probably drink it when it s really convenient but i won t serve it to friends and i won t drink it if i have time to make a glass of real tea and pour it over ice
negative,28/6/20,not a big fan will not buy this again plus she eats it really quick too other than the throw up part
negative,8/8/20,the product was hard as a rock i could not even break it in half both dogs had hard time chewing them puppy could not either will not get product again unless the two packages i got were old and dried out
negative,14/7/21,we have a year old pug who will eat just about anything but these unfortunately he just would not go near them no matter how hard we tried to peak his interest
negative,2/12/20,i had high hopes for this product because it is healthy and affordable but neither of my chihuahuas liked it one just sniffed at it and walked away the other dog chewed on it for a short while and then walked away from it one dog likes nylabone nutri dent original minichews for mini dogs count pouch and the other dog likes bully sticks free range standard regular thick select inch pack by downtown pet supply i was looking for some alternatives that were healthy and more affordable i guess i ll be sticking with their current treats for now
negative,20/11/19,although some may like this drink it will not be a repeat buy for me calories for an oz serving is too much when that amount of orange juice is actually this drink isn t orange tangerine juice but a mix of juices secondly if this were unaltered juice seems you wouldn t have to add ascorbic acid to get of your daily vitamin c since that amount of orange juice naturally provides over perhaps the processing requires it but alas the biggest issue for me was taste it tasted to me like dishwashing liquid smells on the good side the carbonization is just right and the flavor is bold for those who seek that there is no sugar added and the non traditional taste is not overly sweet the taste may appeal to some but i m not a fan
negative,1/3/21,yeah it s gluten free and whatever but unless that s a really big issue for you and you re having trouble finding sugary drinks to enjoy on your gluten free diet there s no real draw to this drink over say orange fanta or any number of other carbonated juice type drinks i thought it was massively overly sweet and i have something of a sweet tooth the orange flavor wasn t particularly authentic or delicious and it left a sour aftertaste i got a free sample this time and i cannot see actually paying money to buy this product again on an environmental note packaging and shipping these things in tiny little cans makes for more waste and i don t appreciate that either not a fan
negative,5/5/21,switch is a tangy drink that s more reminiscent of sprite than orange juice it s carbonated all the way and you will even burp after it as you would ve after consuming any soft drink the drink doesn t feel sugary but a quick glance at the nutritional facts reveals that each can contains grams of sugar the claim on the can is that there are no additional sugars added so i m assuming that s the sugar from the orange and tangerine the can
negative,2/12/20,i ve become a fan of the switch sodas the black cherry flavor has a great balance of flavoring and carbonation that had me ready to give up traditional sodas the orange flavor however leaves a lot to be desired it has a really strong after taste and despite being juice it tastes like bad artificial orange flavoring i d opt for the grape or the black cherry for sure the switch black cherry ounce cans pack of also you ll want to note that the switch sodas aren t exactly healthy they are simply not overrun with artificial flavors they actually have a fairly high calorie count that being said they have some health benefits over pop like the vitamin count and no added sugars
negative,20/11/19,i could not finish this drink it is like drinking orange syrup it may not have any added sugar in it but one can of ounces has sugar grams and carbs i ll stick to water when i want to quench my thirst
negative,9/10/21,this product advertises that it is a soda made from fruit juices and is refreshing i was quite disapointed in the flavor if you have ever been unfortunate enough to drink canned not refrigerated or fresh squeezed oj you know there is a huge differance in flavor the bad almost rotting component is carried over into this soda it even carries a rather odd aftertaste i was not able to finish the entire can this may be a feature of the orange flavor other fruit flavors of this product might indeed taste good but i recommend skilling the orange version
negative,6/3/21,i did not find this drink anything special in terms of taste it is orange juice infused with carbonation the juice is quite acidic and you don t feel that there is fruit juice the drink comes in cans rather than glass bottle which would have helped the drink maintain the juicy taste longer it does not have any preservatives and it is gluten free no sugar and no artificial flavors this drink doesn t have any special features and it doesn t stand out well in a market crowded with many drinks izze fortified sparkling juice pomegranate ounce cans pack of minute maid mixed berry juice fl oz bottles fl oz cal valls certified organic juices clementine fluid ounce by igourmet com
negative,12/2/21,i have a tendency to avoid products with artificial sweeteners and this includes sodas with high fructose corn syrup the switch is a line of fruit juice sodas with no added sweeteners not even cane sugar it has carbonated water fruit juice some natural flavors and colors and vitamin c if you re going to drink soda carbonated fruit juice is the best way to go the switch has several flavors including orange tangerine however it s clear some flavors are better than others the orange tangerine has a harsh aftertaste that another flavor i tried does not i ve tried other citrus juice sodas and enjoyed them but something went wrong in the flavoring of this particular soda if you re looking for an orangey soda try izze s sparking clementine instead
negative,2/12/20,described as an alternative to soda switch is a carbonated fruit drink made from natural juices although not necessarily the ones listed as the flavor made mostly out of apple and grape juice the switch orange tangerine does in fact have an oversweet orange tangerine flavor followed by a strong vitamin aftertaste it tasted like drinking a soda made from crushed flintstone vitamins want a better carbonated fruit drink pour half a glass of orange juice and add club soda
negative,20/11/19,i like the idea of a healthy soda type drink but this flavor just missed the mark the tangerine overpowered the orange and left a bad taste in my mouth carbonated juice is a great idea they just need to tweak the flavors a bit ranking the switch drinks from best to worst watermelon strawberry kiwi berry black cherry orange tangerine
negative,25/6/21,the can says it s juice but the taste is powdery if you ve ever had a glass of kool aid or crystal light you ll know what i mean so there s that from powder taste also there is an aftertaste and all comes in a can the size of a red bull for calories i did not like it
negative,17/3/20,i m a fan of all natural anything especially when it s a tasty and healthy alternative to something i ve enjoyed my whole life but i know is bad for me regular soda is one of those bad things loaded with artificial colors sweeteners corn syrup yuck hardly seems worth the risk when i m also getting empty calories on average and now switch has come along true to its claim there s nothing artificial in it just juice sparkling water and other all natural ingredients that s great so i chose this particular flavor orange tangerine because i wanted the strong citrus taste i love this drink however failed to meet their promise yes i can taste the orangy citrus but as much i can taste the apple and grape juices used as well moreover this doesn t have that bold pop to it as other carbonated beverages have i ve had mineral water with more bite but the worse part about this good for me drink is in clocks in at calories the same as a regular can of coke and gcarb g sugar compared with coke at on the up side it has less than half the sodium as many regular colas and does deliver vit c and vit a but if i wanted those kind of health benefits i d rather take them directly from the source an orange overall the all natural health pros of switch orange tangerine simply don t justify the high calorie and carb count the switch beverage co may have done better to sell sparkling water with a twist of orange peel if they wanted to provide a truly healthy alternative to traditional sodas
negative,20/10/21,i have a big sweet tooth and thought i would really like this but it was too sweet even for me i even tried adding water but that didn t help i haven t tried any of the other flavors so i can t comment on the brand in general but i ll never try this flavor again
negative,21/7/20,if you think this is going to be a healthy product you are sadly mistaken it still contains g of sugar per can if you want to end up a fat diabetic by all means try it otherwise try the zero calorie zero sugar zero chemical naturally fruit flavored seltzers like those by la croix
negative,22/2/21,these are definitely not worth close to a dollar a piece if they were at my local grocery i might give twenty to thirty cents per can for them i didn t really like the flavor that well but if you did they might even worth up to fifty cents per can otherwise pass these up
negative,8/6/21,this had a nice citrus flavor but it was too sweet and actually flat i did not get any kind of fizz or sparkle for the amount of sugar and calories i rather would have eaten a piece of fruit and drank a glass of seltzer water less calories and more satisfying in my mouth i got this on gb special for about for the case i don t think i will purchase again
negative,2/12/20,i ve tried other flavors of switch carbonated juice drinks and have enjoyed them however this particular flavor of orange tangerine was way too sweet i felt like i was drinking some sort of carbonated orange ade drink and could barely get it down while i would probably purchase the other flavors of switch i definitely would not purchase this one
negative,20/11/19,i was anxious to try this but upon the first sip it was apparent to me that this drink was not going to go well for me it has a very sharp harsh citrus y metallic flavor and combined with the overwhelming sweetness the two seem to battle it out in my mouth for dominance after awhile it seemed like the drink was going down more like syrup more than a carbonated beverage the can is small at oz a regular sized pop can is oz and the cost of these little guys seem a little bit astronomical i also am a bit dubious of its attempts to seem like a healthy alternative to pop it still has loads of sugar in it so when they claim no additional sugar this may lead you to believe no sugar or low sugar but it does in fact have grams
negative,25/1/21,to me fruit juice in small cans are simply a staple first example that comes to mind is good old dole pineapple juice the trend towards trendy little health beverages in overpriced little cans is nearly tragic there is nothing about this product that would compel me to buy it if i want a soda i ll just grab one i don t drink enough of them to have much dietary impact and despite the claim of what you want there is nothing in here for me if i want of what i want i will buy a few oranges and some seltzer water if i want of what you don t want well why buy it this is a time when we had better look pretty closely at what is an indulgent convenience and what is a necessity and how to find a happy medium i consider the likes of pellegrino aranciata orangina and izze a luxury and when i indulge it is a true delight switch is a product that is not better tasting proven healthier or even less expensive than any of many other alternatives once again marketing is driving product creation and design and that is a hateful concept if you want a similar taste experience for about the same price pick up some alka seltzer cold plus nighttime you ll stop sneezing and sniffling and get a great night s sleep
negative,1/7/21,pros not overly sweet like some juice drinks no caffeine no corn sweeteners if that matters to you cons expensive for the size ounces can t taste the orange or tangerine juices in it lots of calories i grew up eating oranges and tangerines off my grandparents trees i was surprised that i couldn t taste those flavors in this drink but then i looked at the ingredient list on the can and those were the juices that were used in the smallest amounts probably to keep the cost down i ll stick to the sobe low cal drinks and the calorie vitamin water because they are cheaper and i d rather save up my daily allotment of calories for something with more flavor
negative,30/9/20,i grew up on orange sodas and thought this might be like a healthy crush that would be a no of course tangerine has a bit of a different taste than orange as it s that much sweeter adding the carbonation to it just made it an unappealing fizzy ultra sweet drink not unlike cough syrup proceed with caution perhaps kids would find it super tasty
negative,15/3/20,i didn t like this drink at all it had a very strange almost chemically taste to it i also didn t appreciate switch marketing itself as all natural but had ingredients like natural flavors and colors what are they are they even natural i even let my three year old try it but she couldn t even swallow it and spit it out in the sink too bad it would have been a good alternative to sodas but not with this horrible taste my daughter and i much prefer the ooba hibiscus drink
negative,6/7/21,i wrote a star review of the kiwi berry flavor that isn t usually my favorite flavor of anything but it was surprisingly good orange tangerine which would generally be among my first picks of fruit flavored beverages is flat by comparison literally it seemed to lack the right amount of carbonation it also tastes weaker and too sweet try the kiwi berry instead
negative,29/6/21,i thought it would have a clean crisp taste but it honestly tasted just like every other orange soda i ve ever had maybe that s deliberate maybe they re targeting people who would otherwise drink orange soda unless presented with a more natural alternative regardless it tastes exactly like carbonated reconstituted juice concentrates with some orange coloring thrown into the mix i e nothing special
negative,29/6/21,the carbonation in this drink was way too much so much in fact that it over powered the flavor orange tangerine is usually very good together i expect this from a soda but not a healthy drink lose some of that club soda bite and you have one delicious drink until then i ll pass
negative,26/7/21,this drink is very very sweet and only mildly carbonated i don t drink soda but i do occasionally like bubbles in my drinks i had some hope that switch would be a nice bubbly fruit drink to fill this need but it s not the ingredients may be all natural but it s still syrupy and has an odd aftertaste that i think is from the added vitamin c for regular soda drinkers the sweetness may not be as offensive but for anyone expecting something that tastes like sparkling fruit juice this will be a disappointment i d still choose this over an orange soda but i d choose to have nothing at all rather than this also note that the cans are only ounces each smaller than normal oz soda cans
negative,21/10/21,while orange juice is the fourth ingredient in this drink the dominant flavor is a muddy orange which is backed up by a low level of carbonation i think that the use of the inexpensive apple and white grape juices as the first two ingredients tangerine is third is what results in the unpleasant muddied orange taste finally they threw in a bit of acerola juice but to no avail to my taste this stuff is suprisingly unpalatable while the marketing suggestion is that the natural ingredients make these juices healthy that idea is negated by the high level of completely natural sugar in this or most any juice the healthy alterative to overly sugared fruit juices is to have a glass of cold water and a piece of fresh fruit fruit has less calories than juice but overall more vitamins minerals and fiber and a variety of natural antioxidants that most likely really are good for you
